gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
6.809232292860866,19.05393045292099,12.00078186202296,-73.56985327480504,217.01165982390265,220.51002582244615,60.950999820797456,0.15998910199803126,62.243986902492125,0.040171932850505875,7.115317114913987,-0.03178213285365956
