gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
8.671721902540327,38.59437873644721,7.152639808109961,-74.92749967425951,236.99092288040438,263.6487627747685,40.28423642405452,0.21997867522673004,95.46424849424116,0.03416260341725902,6.697710117420137,-0.04454937109952006
