gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
4.59944520513993,25.379231319344434,13.538001067901803,-80.91069526747468,256.7208930704661,217.42357198665795,25.309617061478395,0.2000597246981941,85.04160451820499,0.04470284407418233,7.69389129985929,-0.034799969427833914
