gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
8.558506262685574,14.508282425447691,20.732797293023378,-70.0,208.92373196511787,107.92261035078967,114.59947527044795,0.11997045060757101,60.668372355199836,0.03243315816770526,6.385535056029244,-0.0394527728464145
