Mid_Current_nA,InputResistance_GOhm
-0.09,0.09
-0.07,0.105
-0.05,0.126
-0.03,0.151
-0.01,0.178
0.01,0.199
0.03,0.214
0.05,0.253
0.07,0.223
0.09,0.054
0.11,0.137
0.13,0.046
0.15000000000000002,0.113
0.16999999999999998,0.126
0.19,0.087
0.21000000000000002,0.116
0.22999999999999998,0.053
0.25,0.029
0.27,0.03
0.29000000000000004,0.029
0.31,0.027
0.33,0.026
