Stimulus_nA,SteadyStateVoltage_mV,AP_count
-0.1,-80.352,0
-0.08,-78.561,0
-0.06,-76.458,0
-0.04,-73.948,0
-0.02,-70.932,0
0.0,-67.367,0
0.02,-63.382,0
0.04,-59.105,0
0.06,-54.046,0
0.08,-49.583,30
0.1,-48.493,47
0.12,-45.753,57
0.14,-44.828,63
0.16,-42.578,68
0.18,-40.056,72
0.2,-38.324,75
0.22,-36.003,76
0.24,-34.936,75
0.26,-34.353,4
0.28,-33.744,3
0.3,-33.17,3
0.32,-32.624,2
0.34,-32.1,2
