gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
4.6178688298102575,3.9140591677073197,10.379747217387017,-70.0,118.40537521204996,188.09516696659503,112.37372373249615,0.039999236586306074,60.88255550922706,0.03343856222743258,5.670731816130036,-0.03847167872001751
