Time (ms),Signal (mV)
0.0,-67.20046519092641
0.02,-67.10660979261506
0.04,-67.16918005815596
0.06000000000000001,-67.16918005815596
0.08,-67.16918005815596
0.1,-67.2630354564673
0.12000000000000002,-67.20046519092641
0.14,-67.16918005815596
0.16,-67.23175032369686
0.18000000000000002,-67.23175032369686
0.2,-67.20046519092641
0.22,-67.16918005815596
0.24000000000000005,-67.13789492538551
0.26,-67.20046519092641
0.28,-67.16918005815596
0.30000000000000004,-67.10660979261506
0.32,-67.16918005815596
0.34,-67.16918005815596
0.36000000000000004,-67.23175032369686
0.38,-67.20046519092641
0.4,-67.20046519092641
0.42000000000000004,-67.16918005815596
0.44,-67.13789492538551
0.46,-67.16918005815596
0.4800000000000001,-67.16918005815596
0.5,-67.16918005815596
0.52,-67.16918005815596
0.54,-67.16918005815596
0.56,-67.10660979261506
0.58,-67.16918005815596
0.6000000000000001,-67.16918005815596
0.62,-67.13789492538551
0.64,-67.10660979261506
0.6600000000000001,-67.2630354564673
0.68,-67.16918005815596
0.7000000000000001,-67.23175032369686
0.7200000000000001,-67.20046519092641
0.7400000000000001,-67.23175032369686
0.76,-67.13789492538551
0.7800000000000001,-67.10660979261506
0.8,-67.16918005815596
0.8200000000000001,-67.16918005815596
0.8400000000000001,-67.16918005815596
0.8600000000000001,-67.16918005815596
0.88,-67.16918005815596
0.9000000000000001,-67.13789492538551
0.92,-67.13789492538551
0.9400000000000001,-67.16918005815596
0.9600000000000002,-67.20046519092641
0.9800000000000002,-67.10660979261506
1.0,-67.07532465984461
1.02,-67.16918005815596
1.04,-67.13789492538551
1.0600000000000003,-67.10660979261506
1.08,-67.10660979261506
1.1,-67.16918005815596
1.12,-67.04403952707416
1.1400000000000001,-67.10660979261506
1.16,-67.13789492538551
1.1800000000000002,-67.07532465984461
1.2000000000000002,-67.10660979261506
1.2200000000000002,-67.16918005815596
1.24,-67.01275439430371
1.26,-67.13789492538551
1.28,-67.16918005815596
1.3000000000000003,-67.16918005815596
1.3200000000000003,-67.23175032369686
1.34,-67.16918005815596
1.36,-67.16918005815596
1.3800000000000001,-67.16918005815596
1.4000000000000001,-67.20046519092641
1.42,-67.13789492538551
1.4400000000000002,-67.13789492538551
1.4600000000000002,-67.23175032369686
1.4800000000000002,-67.13789492538551
1.5,-67.16918005815596
1.52,-67.35689085477865
1.54,-67.23175032369686
1.5600000000000003,-67.23175032369686
1.58,-67.16918005815596
1.6,-67.20046519092641
1.62,-67.13789492538551
1.6400000000000001,-67.2630354564673
1.6600000000000001,-67.23175032369686
1.6800000000000002,-67.16918005815596
1.7000000000000002,-67.2630354564673
1.7200000000000002,-67.23175032369686
1.7400000000000002,-67.2630354564673
1.76,-67.2630354564673
1.78,-67.23175032369686
1.8000000000000003,-67.10660979261506
1.8200000000000003,-67.32560572200822
1.84,-67.29432058923776
1.86,-67.2630354564673
1.8800000000000001,-67.2630354564673
1.9000000000000001,-67.2630354564673
1.9200000000000004,-67.29432058923776
1.9400000000000002,-67.32560572200822
1.9600000000000004,-67.2630354564673
1.98,-67.32560572200822
2.0,-67.32560572200822
2.02,-67.32560572200822
2.04,-67.35689085477865
2.06,-67.29432058923776
2.08,-67.32560572200822
2.1,-67.2630354564673
2.1200000000000006,-67.32560572200822
2.14,-67.45074625309002
2.16,-67.41946112031955
2.18,-67.41946112031955
2.2,-67.45074625309002
2.22,-67.35689085477865
2.24,-67.41946112031955
2.2600000000000002,-67.41946112031955
2.2800000000000002,-67.5133165186309
2.3000000000000003,-67.3881759875491
2.32,-67.35689085477865
2.34,-67.3881759875491
2.3600000000000003,-67.32560572200822
2.3800000000000003,-67.41946112031955
2.4000000000000004,-67.29432058923776
2.4200000000000004,-67.32560572200822
2.4400000000000004,-67.35689085477865
2.4600000000000004,-67.32560572200822
2.48,-67.35689085477865
2.5,-67.35689085477865
2.52,-67.3881759875491
2.54,-67.35689085477865
2.56,-67.32560572200822
2.58,-67.3881759875491
2.6000000000000005,-67.29432058923776
2.6200000000000006,-67.32560572200822
2.6400000000000006,-67.32560572200822
2.66,-67.32560572200822
2.68,-67.41946112031955
2.7,-67.41946112031955
2.72,-67.41946112031955
2.74,-67.35689085477865
2.7600000000000002,-67.3881759875491
2.7800000000000002,-67.32560572200822
2.8000000000000003,-67.3881759875491
2.82,-67.32560572200822
2.84,-67.3881759875491
2.8600000000000003,-67.23175032369686
2.8800000000000003,-67.2630354564673
2.9000000000000004,-67.29432058923776
2.9200000000000004,-67.23175032369686
2.9400000000000004,-67.23175032369686
2.9600000000000004,-67.32560572200822
2.9800000000000004,-67.32560572200822
3.0,-67.3881759875491
3.02,-67.32560572200822
3.04,-67.2630354564673
3.06,-67.2630354564673
3.08,-67.32560572200822
3.1000000000000005,-67.29432058923776
3.1200000000000006,-67.2630354564673
3.1400000000000006,-67.35689085477865
3.16,-67.23175032369686
3.18,-67.32560572200822
3.2,-67.32560572200822
3.22,-67.29432058923776
3.24,-67.2630354564673
3.2600000000000002,-67.16918005815596
3.2800000000000002,-67.23175032369686
3.3000000000000003,-67.35689085477865
3.3200000000000003,-67.2630354564673
3.3400000000000003,-67.35689085477865
3.3600000000000003,-67.32560572200822
3.3800000000000003,-67.29432058923776
3.4000000000000004,-67.32560572200822
3.4200000000000004,-67.2630354564673
3.4400000000000004,-67.32560572200822
3.4600000000000004,-67.16918005815596
3.4800000000000004,-67.20046519092641
3.5,-67.13789492538551
