gna,gkht,gklt,gh,gka,gleak,stim_amp,cam,kam,cbm,kbm,rest,peak,amp,threshold,latency,width,AHP,mse,r2,time_shift,feature_error,fit_quality
239.80422452685414,215.145222185225,6.8127942225747375,2.1818529115799445,92.76175084083887,9.708915173527561,0.10003544600142979,81.10824233086207,0.04682242263588634,7.085132728449263,-0.03227008779940069,-71.44462770199246,21.177040261169132,60.18741097982726,-39.01037071865813,45.919999999921316,10.399999999990541,-72.22036050954716,27.90384059510093,0.8860926324518857,0.0,1.7126270021284093,poor
