Stimulus_nA,SteadyStateVoltage_mV,AP_count
-0.1,-85.724,0
-0.08,-83.483,0
-0.06,-80.842,0
-0.04,-77.658,0
-0.02,-73.758,0
0.0,-69.037,0
0.02,-63.429,0
0.04,-54.333,8
0.06,-53.572,34
0.08,-51.961,47
0.1,-49.877,56
0.12,-48.43,64
0.14,-46.459,69
0.16,-44.006,74
0.18,-41.575,77
0.2,-39.096,79
0.22,-35.344,8
0.24,-34.722,4
0.26,-34.134,3
0.28,-33.573,3
0.3,-33.036,2
0.32,-32.52,2
0.34,-32.021,2
