Stimulus_nA,SteadyStateVoltage_mV,AP_count
-0.1,-87.398,0
-0.08,-85.198,0
-0.06,-82.742,0
-0.04,-79.995,0
-0.02,-76.968,0
0.0,-73.783,0
0.02,-70.662,0
0.04,-67.795,0
0.06,-65.248,0
0.08,-62.997,0
0.1,-60.991,0
0.12,-59.182,0
0.14,-57.532,0
0.16,-56.016,0
0.18,-54.621,0
0.2,-53.338,0
0.22,-52.161,1
0.24,-51.087,1
0.26,-50.11,1
0.28,-49.221,1
0.3,-48.413,1
0.32,-47.675,1
0.34,-46.998,1
