Stimulus_nA,SteadyStateVoltage_mV,AP_count
-0.1,-85.462,0
-0.08,-83.653,0
-0.06,-81.579,0
-0.04,-79.16,0
-0.02,-76.305,0
0.0,-72.975,0
0.02,-69.366,0
0.04,-65.924,0
0.06,-62.919,0
0.08,-60.351,0
0.1,-58.127,0
0.12,-56.169,0
0.14,-54.419,0
0.16,-52.843,0
0.18,-51.418,0
0.2,-50.13,1
0.22,-48.965,1
0.24,-47.911,1
0.26,-46.956,1
0.28,-46.087,1
0.3,-45.292,1
0.32,-44.562,1
0.34,-43.886,1
