time_ms,exp_voltage_mV,sim_voltage_mV
98.86,-49.08637331683591,-50.01537057621585
98.88000000000001,-49.08637331683591,-49.99201734792443
98.9,-48.867377387442765,-49.96863716688648
98.92,-48.89866252021321,-49.94522735726856
98.94000000000001,-48.99251791852456,-49.92178520512094
98.96000000000001,-49.11765844960636,-49.898307956772825
98.98000000000002,-48.929947652983664,-49.87479281707359
99.0,-48.67966659082006,-49.851236947597194
99.02000000000001,-48.83609225467231,-49.827637464805534
99.04,-49.18022871514726,-49.803991438165134
99.06,-49.18022871514726,-49.78029588821062
99.08,-48.99251791852456,-49.75654778455007
99.10000000000001,-48.80480712190186,-49.73274404380662
99.12000000000002,-48.929947652983664,-49.70888152749127
99.14,-49.14894358237681,-49.68495703980196
99.16000000000001,-49.023803051295005,-49.66096732534364
99.18,-48.961232785754106,-49.63690906676498
99.20000000000002,-48.867377387442765,-49.612778882305776
99.22,-48.99251791852456,-49.588573323250806
99.24000000000001,-48.867377387442765,-49.564288871283985
99.26000000000002,-48.71095172359051,-49.539921935738256
99.28,-48.49195579419737,-49.51546885073474
99.30000000000001,-48.52324092696781,-49.49092587220565
99.32000000000001,-48.80480712190186,-49.46628917479498
99.34000000000002,-48.74223685636096,-49.44155484862989
99.36,-48.554526059738265,-49.416718895956755
99.38000000000001,-48.58581119250871,-49.39177722763393
99.4,-48.554526059738265,-49.36672565947458
99.42,-48.617096325279164,-49.34155990843067
99.44000000000001,-48.617096325279164,-49.3162755886104
99.46000000000001,-48.52324092696781,-49.29086820712004
99.48000000000002,-48.46067066142691,-49.26533315972023
99.5,-48.49195579419737,-49.23966572628756
99.52000000000001,-48.42938552865646,-49.21386106606998
99.54,-48.36681526311556,-49.1879142127255
99.56000000000002,-48.49195579419737,-49.161820069131544
99.58,-48.52324092696781,-49.13557340195272
99.60000000000001,-48.39810039588601,-49.10916883595302
99.62000000000002,-48.14781933372241,-49.082600848038545
99.64,-48.30424499757466,-49.05586376101478
99.66000000000001,-48.39810039588601,-49.02895173704232
99.68,-48.46067066142691,-49.00185877077389
99.70000000000002,-48.49195579419737,-48.97457868215322
99.72,-48.36681526311556,-48.94710527017153
99.74000000000001,-48.21038959926331,-48.919432160658076
99.76,-48.179104466492866,-48.89155278668658
99.78,-48.241674732033765,-48.86346037992434
99.80000000000001,-48.39810039588601,-48.83514796155027
99.82000000000001,-48.36681526311556,-48.80660833273127
99.84000000000002,-48.11653420095197,-48.77783406462473
99.86,-48.241674732033765,-48.74881748787392
99.88000000000001,-48.30424499757466,-48.71955068155983
99.9,-48.14781933372241,-48.69002546157273
99.92000000000002,-48.05396393541106,-48.66023336836258
99.94000000000001,-48.14781933372241,-48.63016565402682
99.96000000000001,-48.272959864804214,-48.59981326868938
99.98000000000002,-48.30424499757466,-48.56916684612325
100.0,-48.11653420095197,-48.538216688564304
100.02000000000001,-47.991393669870156,-48.50695275066041
100.04,-47.991393669870156,-48.47536462249684
100.06000000000002,-47.991393669870156,-48.44344151163211
100.08,-47.83496800601792,-48.41117222407598
100.10000000000001,-47.615972076624764,-48.3785451441333
100.12000000000002,-47.92882340432926,-48.34554821303355
100.14,-47.86625313878836,-48.312168906257405
100.16000000000001,-47.80368287324746,-48.27839420946523
100.18,-47.80368287324746,-48.24421059292511
