Time (ms),Signal (mV)
0.0,-71.79937970818256
0.02,-71.79937970818256
0.04,-71.83066484095299
0.06000000000000001,-71.73680944264164
0.08,-71.73680944264164
0.1,-71.83066484095299
0.12000000000000002,-71.89323510649389
0.14,-71.83066484095299
0.16,-71.86194997372344
0.18000000000000002,-71.86194997372344
0.2,-71.86194997372344
0.22,-71.76809457541209
0.24000000000000005,-71.86194997372344
0.26,-71.79937970818256
0.28,-71.76809457541209
0.30000000000000004,-71.92452023926435
0.32,-71.98709050480524
0.34,-71.89323510649389
0.36000000000000004,-71.83066484095299
0.38,-71.76809457541209
0.4,-71.76809457541209
0.42000000000000004,-71.79937970818256
0.44,-71.73680944264164
0.46,-71.86194997372344
0.4800000000000001,-71.83066484095299
0.5,-71.79937970818256
0.52,-71.83066484095299
0.54,-71.79937970818256
0.56,-71.86194997372344
0.58,-71.73680944264164
0.6000000000000001,-71.76809457541209
0.62,-71.86194997372344
0.64,-71.83066484095299
0.6600000000000001,-71.92452023926435
0.68,-71.83066484095299
0.7000000000000001,-71.83066484095299
0.7200000000000001,-71.7055243098712
0.7400000000000001,-71.73680944264164
0.76,-71.89323510649389
0.7800000000000001,-71.76809457541209
0.8,-71.89323510649389
0.8200000000000001,-71.86194997372344
0.8400000000000001,-71.73680944264164
0.8600000000000001,-71.76809457541209
0.88,-71.5803837787894
0.9000000000000001,-71.6429540443303
0.92,-71.61166891155985
0.9400000000000001,-71.73680944264164
0.9600000000000002,-71.73680944264164
0.9800000000000002,-71.89323510649389
1.0,-71.79937970818256
1.02,-71.73680944264164
1.04,-71.61166891155985
1.0600000000000003,-71.73680944264164
1.08,-71.73680944264164
1.1,-71.83066484095299
1.12,-71.86194997372344
1.1400000000000001,-71.76809457541209
1.16,-71.76809457541209
1.1800000000000002,-71.83066484095299
1.2000000000000002,-71.83066484095299
1.2200000000000002,-71.76809457541209
1.24,-71.76809457541209
1.26,-71.73680944264164
1.28,-71.89323510649389
1.3000000000000003,-71.89323510649389
1.3200000000000003,-71.6429540443303
1.34,-71.79937970818256
1.36,-71.83066484095299
1.3800000000000001,-71.76809457541209
1.4000000000000001,-71.83066484095299
1.42,-71.83066484095299
1.4400000000000002,-71.83066484095299
1.4600000000000002,-71.83066484095299
1.4800000000000002,-71.67423917710074
1.5,-71.89323510649389
1.52,-71.86194997372344
1.54,-71.7055243098712
1.5600000000000003,-71.73680944264164
1.58,-71.79937970818256
1.6,-71.92452023926435
1.62,-71.79937970818256
1.6400000000000001,-71.76809457541209
1.6600000000000001,-71.79937970818256
1.6800000000000002,-71.79937970818256
1.7000000000000002,-71.76809457541209
1.7200000000000002,-71.73680944264164
1.7400000000000002,-71.83066484095299
1.76,-71.76809457541209
1.78,-71.73680944264164
1.8000000000000003,-71.73680944264164
1.8200000000000003,-71.79937970818256
1.84,-71.79937970818256
1.86,-71.86194997372344
1.8800000000000001,-71.79937970818256
1.9000000000000001,-71.83066484095299
1.9200000000000004,-71.79937970818256
1.9400000000000002,-71.73680944264164
1.9600000000000004,-71.76809457541209
1.98,-71.83066484095299
2.0,-71.76809457541209
2.02,-71.7055243098712
2.04,-71.73680944264164
2.06,-71.73680944264164
2.08,-71.89323510649389
2.1,-71.73680944264164
2.1200000000000006,-71.79937970818256
2.14,-71.73680944264164
2.16,-71.79937970818256
2.18,-71.67423917710074
2.2,-71.61166891155985
2.22,-71.67423917710074
2.24,-71.67423917710074
2.2600000000000002,-71.76809457541209
2.2800000000000002,-71.79937970818256
2.3000000000000003,-71.86194997372344
2.32,-71.73680944264164
2.34,-71.7055243098712
2.3600000000000003,-71.76809457541209
2.3800000000000003,-71.79937970818256
2.4000000000000004,-71.92452023926435
2.4200000000000004,-71.92452023926435
2.4400000000000004,-71.79937970818256
2.4600000000000004,-71.73680944264164
2.48,-71.73680944264164
2.5,-71.7055243098712
2.52,-71.76809457541209
2.54,-71.73680944264164
2.56,-71.79937970818256
2.58,-71.67423917710074
2.6000000000000005,-71.76809457541209
2.6200000000000006,-71.73680944264164
2.6400000000000006,-71.73680944264164
2.66,-71.67423917710074
2.68,-71.7055243098712
2.7,-71.73680944264164
2.72,-71.83066484095299
2.74,-71.83066484095299
2.7600000000000002,-71.76809457541209
2.7800000000000002,-71.73680944264164
2.8000000000000003,-71.7055243098712
2.82,-71.76809457541209
2.84,-71.67423917710074
2.8600000000000003,-71.7055243098712
2.8800000000000003,-71.67423917710074
2.9000000000000004,-71.83066484095299
2.9200000000000004,-71.67423917710074
2.9400000000000004,-71.76809457541209
2.9600000000000004,-71.79937970818256
2.9800000000000004,-71.76809457541209
3.0,-71.76809457541209
3.02,-71.89323510649389
3.04,-71.83066484095299
3.06,-71.7055243098712
3.08,-71.79937970818256
3.1000000000000005,-71.76809457541209
3.1200000000000006,-71.86194997372344
3.1400000000000006,-71.83066484095299
3.16,-71.83066484095299
3.18,-71.6429540443303
3.2,-71.7055243098712
3.22,-71.86194997372344
3.24,-71.83066484095299
3.2600000000000002,-71.79937970818256
3.2800000000000002,-71.79937970818256
3.3000000000000003,-71.83066484095299
3.3200000000000003,-71.7055243098712
3.3400000000000003,-71.92452023926435
3.3600000000000003,-71.76809457541209
3.3800000000000003,-71.76809457541209
3.4000000000000004,-71.83066484095299
3.4200000000000004,-71.79937970818256
3.4400000000000004,-71.86194997372344
3.4600000000000004,-71.67423917710074
3.4800000000000004,-71.6429540443303
3.5,-71.79937970818256
3.52,-71.6429540443303
3.54,-71.7055243098712
3.56,-71.83066484095299
3.58,-71.7055243098712
3.6000000000000005,-71.76809457541209
3.6200000000000006,-71.73680944264164
3.6400000000000006,-71.86194997372344
3.6600000000000006,-71.86194997372344
3.68,-71.73680944264164
3.7,-71.67423917710074
3.72,-71.73680944264164
3.74,-71.86194997372344
3.7600000000000002,-71.67423917710074
3.7800000000000002,-71.67423917710074
3.8000000000000003,-71.67423917710074
3.8200000000000003,-71.67423917710074
3.8400000000000007,-71.76809457541209
3.8600000000000003,-71.89323510649389
3.8800000000000003,-71.76809457541209
3.9000000000000004,-71.61166891155985
3.920000000000001,-71.79937970818256
3.94,-71.7055243098712
3.96,-71.7055243098712
3.98,-71.67423917710074
4.0,-71.83066484095299
4.0200000000000005,-71.76809457541209
4.04,-71.83066484095299
4.0600000000000005,-71.7055243098712
4.08,-71.67423917710074
4.1000000000000005,-71.73680944264164
4.12,-71.76809457541209
4.140000000000001,-71.7055243098712
4.16,-71.76809457541209
4.180000000000001,-71.7055243098712
4.2,-71.67423917710074
4.220000000000001,-71.73680944264164
4.240000000000001,-71.76809457541209
4.260000000000001,-71.79937970818256
4.28,-71.79937970818256
4.3,-71.73680944264164
4.32,-71.83066484095299
4.34,-71.83066484095299
4.36,-71.73680944264164
4.38,-71.6429540443303
4.4,-71.7055243098712
4.42,-71.76809457541209
4.44,-71.76809457541209
4.460000000000001,-71.7055243098712
4.48,-71.79937970818256
4.500000000000001,-71.79937970818256
4.5200000000000005,-71.76809457541209
4.540000000000001,-71.83066484095299
4.5600000000000005,-71.89323510649389
4.580000000000001,-71.86194997372344
4.6000000000000005,-71.76809457541209
4.62,-71.89323510649389
4.64,-71.89323510649389
4.66,-71.79937970818256
4.68,-71.73680944264164
4.7,-71.79937970818256
4.720000000000001,-71.83066484095299
4.74,-71.76809457541209
4.760000000000001,-71.7055243098712
4.78,-71.79937970818256
4.800000000000001,-71.89323510649389
4.82,-71.86194997372344
4.840000000000001,-71.73680944264164
4.86,-71.83066484095299
4.880000000000001,-71.79937970818256
4.9,-71.86194997372344
4.920000000000001,-71.61166891155985
4.94,-71.83066484095299
4.96,-71.86194997372344
4.98,-71.86194997372344
5.0,-71.76809457541209
5.0200000000000005,-71.95580537203479
5.04,-71.7055243098712
5.0600000000000005,-71.76809457541209
5.08,-71.79937970818256
5.1000000000000005,-71.83066484095299
5.12,-71.73680944264164
5.140000000000001,-71.79937970818256
5.16,-71.83066484095299
5.180000000000001,-71.76809457541209
5.200000000000001,-71.92452023926435
5.220000000000001,-71.79937970818256
5.240000000000001,-71.76809457541209
5.260000000000001,-71.86194997372344
5.280000000000001,-71.79937970818256
5.3,-71.86194997372344
5.32,-71.86194997372344
5.34,-71.76809457541209
5.36,-71.6429540443303
5.38,-71.86194997372344
5.4,-71.86194997372344
5.42,-71.7055243098712
5.44,-71.7055243098712
5.460000000000001,-71.89323510649389
5.48,-71.89323510649389
5.500000000000001,-71.92452023926435
5.5200000000000005,-71.86194997372344
5.540000000000001,-71.79937970818256
5.5600000000000005,-71.83066484095299
5.580000000000001,-71.83066484095299
5.6000000000000005,-71.89323510649389
5.620000000000001,-71.73680944264164
5.64,-71.73680944264164
5.66,-71.73680944264164
5.68,-71.79937970818256
5.7,-71.6429540443303
5.720000000000001,-71.79937970818256
5.74,-71.89323510649389
5.760000000000001,-71.67423917710074
5.78,-71.67423917710074
5.800000000000001,-71.76809457541209
5.82,-71.67423917710074
5.840000000000001,-71.67423917710074
5.86,-71.83066484095299
5.880000000000001,-71.76809457541209
5.9,-71.76809457541209
5.920000000000001,-71.7055243098712
5.940000000000001,-71.67423917710074
5.960000000000001,-71.86194997372344
5.98,-71.73680944264164
6.0,-71.67423917710074
6.0200000000000005,-71.7055243098712
6.04,-71.83066484095299
6.0600000000000005,-71.76809457541209
6.08,-71.79937970818256
6.1000000000000005,-71.89323510649389
6.12,-71.92452023926435
6.140000000000001,-71.83066484095299
6.16,-71.83066484095299
6.180000000000001,-71.79937970818256
6.200000000000001,-71.83066484095299
6.220000000000001,-71.83066484095299
6.240000000000001,-71.83066484095299
6.260000000000001,-71.83066484095299
6.280000000000001,-71.83066484095299
6.300000000000001,-71.79937970818256
6.32,-71.86194997372344
6.34,-71.83066484095299
6.36,-71.86194997372344
6.38,-71.83066484095299
6.4,-71.73680944264164
6.42,-71.86194997372344
6.44,-71.79937970818256
6.460000000000001,-71.76809457541209
6.48,-71.79937970818256
6.500000000000001,-71.73680944264164
6.5200000000000005,-71.67423917710074
6.540000000000001,-71.79937970818256
6.5600000000000005,-71.83066484095299
6.580000000000001,-71.79937970818256
6.6000000000000005,-71.83066484095299
6.620000000000001,-71.83066484095299
6.640000000000001,-71.7055243098712
6.66,-71.79937970818256
6.680000000000001,-71.83066484095299
6.7,-71.89323510649389
6.720000000000001,-71.86194997372344
6.74,-71.79937970818256
6.760000000000001,-71.83066484095299
6.78,-71.83066484095299
6.800000000000001,-71.86194997372344
6.82,-71.79937970818256
6.840000000000001,-71.67423917710074
6.86,-71.76809457541209
6.880000000000001,-71.76809457541209
6.9,-71.7055243098712
6.920000000000001,-71.79937970818256
6.940000000000001,-71.73680944264164
6.960000000000001,-71.73680944264164
6.980000000000001,-71.6429540443303
7.0,-71.73680944264164
7.0200000000000005,-71.76809457541209
7.04,-71.73680944264164
7.0600000000000005,-71.7055243098712
7.08,-71.67423917710074
7.1000000000000005,-71.73680944264164
7.12,-71.73680944264164
7.140000000000001,-71.73680944264164
7.16,-71.7055243098712
7.180000000000001,-71.61166891155985
7.200000000000001,-71.73680944264164
7.220000000000001,-71.67423917710074
7.240000000000001,-71.76809457541209
7.260000000000001,-71.79937970818256
7.280000000000001,-71.79937970818256
7.300000000000001,-71.73680944264164
7.320000000000001,-71.7055243098712
7.34,-71.6429540443303
7.36,-71.67423917710074
7.38,-71.5803837787894
7.4,-71.79937970818256
7.420000000000001,-71.7055243098712
7.44,-71.5803837787894
7.460000000000001,-71.61166891155985
7.48,-71.54909864601895
7.500000000000001,-71.5803837787894
7.5200000000000005,-71.73680944264164
7.540000000000001,-71.67423917710074
7.5600000000000005,-71.61166891155985
7.580000000000001,-71.54909864601895
7.6000000000000005,-71.67423917710074
7.620000000000001,-71.73680944264164
7.640000000000001,-71.6429540443303
7.660000000000001,-71.61166891155985
7.6800000000000015,-71.61166891155985
7.7,-71.5803837787894
7.720000000000001,-71.54909864601895
7.74,-71.67423917710074
7.760000000000001,-71.61166891155985
7.78,-71.61166891155985
7.800000000000001,-71.73680944264164
7.82,-71.73680944264164
7.840000000000002,-71.73680944264164
7.86,-71.67423917710074
7.88,-71.61166891155985
7.9,-71.7055243098712
7.92,-71.5803837787894
7.940000000000001,-71.67423917710074
7.96,-71.67423917710074
7.980000000000001,-71.5803837787894
8.0,-71.67423917710074
8.020000000000001,-71.7055243098712
8.040000000000001,-71.6429540443303
8.06,-71.5178135132485
8.08,-71.5178135132485
8.100000000000001,-71.5803837787894
8.120000000000001,-71.6429540443303
8.14,-71.61166891155985
8.16,-71.54909864601895
8.180000000000001,-71.54909864601895
8.200000000000001,-71.61166891155985
8.22,-71.6429540443303
8.24,-71.5803837787894
8.26,-71.48652838047805
8.280000000000001,-71.48652838047805
8.3,-71.5178135132485
8.32,-71.54909864601895
8.34,-71.54909864601895
8.360000000000001,-71.5178135132485
8.38,-71.67423917710074
8.4,-71.61166891155985
8.42,-71.54909864601895
8.440000000000001,-71.5803837787894
8.46,-71.6429540443303
8.480000000000002,-71.67423917710074
8.5,-71.73680944264164
8.520000000000001,-71.5803837787894
8.540000000000001,-71.61166891155985
8.56,-71.5178135132485
8.58,-71.5803837787894
8.6,-71.5803837787894
8.620000000000001,-71.5803837787894
8.64,-71.54909864601895
8.66,-71.6429540443303
8.68,-71.6429540443303
8.700000000000001,-71.73680944264164
8.72,-71.61166891155985
8.740000000000002,-71.7055243098712
8.76,-71.61166891155985
8.780000000000001,-71.7055243098712
8.8,-71.5803837787894
8.820000000000002,-71.7055243098712
8.84,-71.76809457541209
8.860000000000001,-71.76809457541209
8.88,-71.61166891155985
8.9,-71.61166891155985
8.920000000000002,-71.6429540443303
8.94,-71.7055243098712
8.96,-71.6429540443303
8.98,-71.73680944264164
9.000000000000002,-71.67423917710074
9.02,-71.73680944264164
9.040000000000001,-71.7055243098712
9.06,-71.86194997372344
9.080000000000002,-71.73680944264164
9.1,-71.67423917710074
9.120000000000001,-71.73680944264164
9.14,-71.61166891155985
9.160000000000002,-71.61166891155985
9.180000000000001,-71.6429540443303
9.200000000000001,-71.73680944264164
9.22,-71.6429540443303
9.24,-71.61166891155985
9.260000000000002,-71.6429540443303
9.28,-71.7055243098712
9.3,-71.67423917710074
9.32,-71.76809457541209
9.340000000000002,-71.83066484095299
9.36,-71.67423917710074
9.38,-71.7055243098712
9.4,-71.7055243098712
9.420000000000002,-71.7055243098712
9.440000000000001,-71.7055243098712
9.46,-71.67423917710074
9.48,-71.79937970818256
9.500000000000002,-71.7055243098712
9.520000000000001,-71.67423917710074
9.540000000000001,-71.67423917710074
9.56,-71.5803837787894
9.58,-71.61166891155985
9.600000000000001,-71.76809457541209
9.62,-71.7055243098712
9.64,-71.76809457541209
9.66,-71.79937970818256
9.680000000000001,-71.67423917710074
9.700000000000001,-71.73680944264164
9.72,-71.73680944264164
9.74,-71.6429540443303
9.760000000000002,-71.6429540443303
9.780000000000001,-71.67423917710074
9.8,-71.67423917710074
9.82,-71.73680944264164
9.840000000000002,-71.7055243098712
9.860000000000001,-71.7055243098712
9.88,-71.6429540443303
9.9,-71.73680944264164
9.92,-71.7055243098712
9.940000000000001,-71.61166891155985
9.96,-71.73680944264164
9.98,-71.6429540443303
10.0,-71.6429540443303
10.020000000000001,-70.92339599060995
10.040000000000001,-70.4541189990532
10.06,-70.57925953013499
10.08,-70.61054466290545
10.100000000000001,-70.48540413182366
10.120000000000001,-70.2038379368896
10.14,-70.04741227303735
10.16,-69.953556874726
10.180000000000001,-69.67199067979195
10.200000000000001,-69.42170961762835
10.220000000000002,-69.23399882100566
10.24,-69.1401434226943
10.26,-68.95243262607161
10.280000000000001,-68.85857722776026
10.3,-68.6395812983671
10.32,-68.42058536897396
10.34,-68.23287457235125
10.360000000000001,-68.10773404126945
10.38,-67.9513083774172
10.400000000000002,-67.73231244802405
10.42,-67.60717191694225
10.440000000000001,-67.41946112031955
10.46,-67.20046519092641
10.480000000000002,-67.29432058923776
10.5,-67.01275439430371
10.520000000000001,-66.88761386322192
10.540000000000001,-66.6999030665992
10.560000000000002,-66.6373328010583
10.58,-66.54347740274696
10.6,-66.38705173889471
10.620000000000001,-66.16805580950157
10.64,-66.0742004111902
10.660000000000002,-65.88648961456751
10.68,-65.73006395071526
10.700000000000001,-65.73006395071526
10.72,-65.57363828686302
10.740000000000002,-65.54235315409257
10.76,-65.38592749024032
10.780000000000001,-65.32335722469941
10.8,-65.16693156084716
10.820000000000002,-65.04179102976536
10.84,-64.88536536591312
10.860000000000001,-64.85408023314267
10.88,-64.72893970206087
10.900000000000002,-64.57251403820861
10.920000000000002,-64.38480324158593
10.94,-64.22837757773367
10.96,-64.10323704665187
10.98,-64.10323704665187
11.000000000000002,-64.07195191388142
11.02,-63.85295598448827
11.040000000000001,-63.69653032063602
11.06,-63.57138978955422
11.080000000000002,-63.54010465678377
11.1,-63.47753439124288
11.120000000000001,-63.383678992931515
11.14,-63.10211279799748
11.160000000000002,-63.03954253245657
11.180000000000001,-63.008257399686116
11.200000000000001,-62.945687134145224
11.22,-62.757976337522514
11.240000000000002,-62.63283580644072
11.260000000000002,-62.53898040812937
11.28,-62.288699345965775
11.3,-62.288699345965775
11.32,-62.16355881488397
11.340000000000002,-62.06970341657262
11.36,-62.007133151031724
11.38,-61.81942235440902
11.4,-61.78813722163858
11.420000000000002,-61.600426425015876
11.440000000000001,-61.53785615947498
11.46,-61.44400076116362
11.48,-61.318860230081825
11.500000000000002,-61.16243456622958
11.520000000000001,-61.13114943345913
11.540000000000001,-61.006008902377324
11.56,-60.91215350406598
11.580000000000002,-60.72444270744327
11.600000000000001,-60.693157574672824
11.620000000000001,-60.599302176361476
11.64,-60.44287651250923
11.66,-60.25516571588653
11.680000000000001,-60.22388058311608
11.700000000000001,-60.25516571588653
11.72,-60.06745491926383
11.74,-59.84845898987068
11.760000000000002,-59.81717385710023
11.780000000000001,-59.72331845878888
11.8,-59.629463060477526
11.82,-59.56689279493663
11.840000000000002,-59.41046713108438
11.860000000000001,-59.41046713108438
11.880000000000003,-59.285326600002584
11.9,-59.19147120169123
11.920000000000002,-58.972475272298084
11.940000000000001,-58.87861987398673
11.96,-58.72219421013448
11.98,-58.628338811823134
12.0,-58.69090907736403
12.020000000000001,-58.50319828074133
12.040000000000001,-58.34677261688908
12.06,-58.252917218577736
12.08,-58.15906182026638
12.100000000000001,-58.09649155472548
12.120000000000001,-57.940065890873235
12.140000000000002,-57.84621049256188
12.16,-57.81492535979144
12.180000000000001,-57.627214563168735
12.200000000000001,-57.53335916485739
12.220000000000002,-57.37693350100514
12.24,-57.283078102693786
12.260000000000002,-57.12665243884154
12.280000000000001,-57.00151190775974
12.3,-56.87637137667794
12.32,-56.75123084559613
12.34,-56.688660580055235
12.360000000000001,-56.688660580055235
12.38,-56.46966465066209
12.400000000000002,-56.40709438512119
12.42,-56.15681332295759
12.440000000000001,-56.06295792464624
12.46,-55.96910252633489
12.480000000000002,-55.81267686248264
12.5,-55.624966065859944
12.520000000000001,-55.56239580031904
12.540000000000001,-55.4685404020077
12.560000000000002,-55.40597013646679
12.58,-55.15568907430319
12.600000000000001,-55.06183367599184
12.620000000000001,-54.874122879369146
12.64,-54.84283774659869
12.660000000000002,-54.84283774659869
12.68,-54.71769721551689
12.700000000000001,-54.592556684435095
12.72,-54.46741615335329
12.740000000000002,-54.342275622271494
12.76,-54.12327969287835
12.780000000000001,-54.12327969287835
12.8,-53.904283763485196
12.820000000000002,-53.74785809963294
12.84,-53.56014730301025
12.860000000000001,-53.56014730301025
12.88,-53.4662919046989
12.900000000000002,-53.3411513736171
12.920000000000002,-53.1534405769944
12.940000000000001,-53.059585178683044
12.96,-52.9657297803717
12.98,-52.87187438206035
13.000000000000002,-52.778018983749
13.02,-52.402597390503594
13.040000000000001,-52.37131225773315
13.06,-52.246171726651355
13.080000000000002,-51.99589066448775
13.100000000000001,-51.9020352661764
13.120000000000001,-51.74560960232415
13.14,-51.6517542040128
13.160000000000002,-51.37018800907875
13.180000000000001,-51.276332610767405
13.200000000000001,-51.1511920796856
13.22,-51.05733668137426
13.240000000000002,-50.86962588475155
13.260000000000002,-50.588059689817506
13.280000000000001,-50.306493494883455
13.3,-49.96235703440851
13.32,-49.64950570670401
13.340000000000002,-49.24279898068816
13.360000000000001,-48.89866252021321
13.38,-48.14781933372241
13.4,-47.271835616149815
13.420000000000002,-45.70757897762732
13.440000000000001,-41.984648177943775
13.46,-36.10304321709919
13.48,-29.126458609288868
13.500000000000002,-21.774452408233138
13.520000000000001,-14.54758673825921
13.540000000000001,-7.414576466596628
13.56,-1.2826904435884463
13.580000000000002,3.191083542585891
13.600000000000001,5.9754603591559325
13.620000000000003,7.13301027166258
13.64,6.695018412876281
13.66,4.974336110501536
13.680000000000001,2.127389028390594
13.700000000000001,-1.5329715057520457
13.72,-5.787749562533233
13.74,-10.35537894701892
13.760000000000002,-15.204574526438657
13.780000000000001,-20.022484973087945
13.8,-24.87168055250768
13.82,-29.408024804222915
13.840000000000002,-33.881798790397255
13.860000000000001,-38.07400658163755
13.880000000000003,-41.82822251409153
13.9,-45.11316145498877
13.920000000000002,-48.241674732033765
13.940000000000001,-50.83834075198111
13.960000000000003,-53.059585178683044
13.98,-55.03054854322139
14.0,-56.71994571282569
14.020000000000001,-58.03392128918458
14.040000000000001,-59.285326600002584
14.06,-60.31773598142743
14.08,-61.06857916791822
14.100000000000001,-61.69428182332722
14.120000000000001,-62.44512500981802
14.140000000000002,-62.88311686860432
14.16,-63.32110872739062
14.180000000000001,-63.602674922324674
14.200000000000001,-63.97809651557007
14.220000000000002,-64.22837757773367
14.24,-64.41608837435636
14.260000000000002,-64.57251403820861
14.280000000000001,-64.79150996760175
14.300000000000002,-64.82279510037222
14.32,-64.97922076422446
14.34,-64.88536536591312
14.360000000000001,-64.88536536591312
14.38,-64.88536536591312
14.400000000000002,-64.88536536591312
14.42,-64.97922076422446
14.440000000000001,-64.94793563145402
14.46,-65.01050589699491
14.480000000000002,-64.91665049868357
14.5,-64.6976545692904
14.520000000000001,-64.76022483483132
14.540000000000001,-64.79150996760175
14.560000000000002,-64.79150996760175
14.58,-64.63508430374952
14.600000000000001,-64.66636943651996
14.620000000000001,-64.57251403820861
14.640000000000002,-64.57251403820861
14.660000000000002,-64.41608837435636
14.68,-64.25966271050412
14.700000000000001,-64.16580731219277
14.72,-64.13452217942232
14.740000000000002,-64.10323704665187
14.76,-64.07195191388142
14.780000000000001,-64.04066678111096
14.8,-63.88424111725871
14.820000000000002,-63.91552625002917
14.840000000000002,-63.88424111725871
14.860000000000001,-63.63396005509511
14.88,-63.75910058617691
14.900000000000002,-63.665245187865565
14.920000000000002,-63.69653032063602
14.940000000000001,-63.50881952401331
14.96,-63.414964125701964
14.980000000000002,-63.54010465678377
15.000000000000002,-63.44624925847242
15.02,-63.32110872739062
15.040000000000001,-63.35239386016107
15.06,-63.383678992931515
