Mid_Current_nA,InputResistance_GOhm
-0.09,0.099
-0.07,0.112
-0.05,0.126
-0.03,0.142
-0.01,0.156
0.01,0.167
0.03,0.18
0.05,0.212
0.07,0.309
0.09,0.003
0.11,0.09
0.13,0.106
0.15000000000000002,0.1
0.16999999999999998,0.09
0.19,0.062
0.21000000000000002,0.109
0.22999999999999998,0.073
0.25,0.107
0.27,0.079
0.29000000000000004,0.074
0.31,0.027
0.33,0.026
0.35,0.025
0.37,0.024
