Stimulus_nA,SteadyStateVoltage_mV,AP_count
-0.1,-83.702,0
-0.08,-81.68,0
-0.06,-79.489,0
-0.04,-77.122,0
-0.02,-74.592,0
0.0,-71.926,0
0.02,-69.153,0
0.04,-66.278,0
0.06,-63.231,0
0.08,-59.746,0
0.1,-53.322,5
0.12,-54.677,43
0.14,-53.428,55
0.16,-53.247,64
0.18,-51.563,72
0.2,-50.203,78
0.22,-48.919,84
0.24,-47.508,89
0.26,-46.919,93
0.28,-45.363,97
0.3,-43.918,101
0.32,-42.126,104
0.34,-41.712,107
