Stimulus_nA,SteadyStateVoltage_mV,AP_count
-0.1,-85.717,0
-0.08,-83.739,0
-0.06,-81.466,0
-0.04,-78.827,0
-0.02,-75.772,0
0.0,-72.381,0
0.02,-68.973,0
0.04,-65.873,0
0.06,-63.174,0
0.08,-60.826,0
0.1,-58.759,0
0.12,-56.919,0
0.14,-55.274,0
0.16,-53.798,0
0.18,-52.478,0
0.2,-51.298,1
0.22,-50.244,1
0.24,-49.3,1
0.26,-48.45,1
0.28,-47.68,1
0.3,-46.978,1
0.32,-46.334,1
0.34,-45.74,1
