Mid_Current_nA,InputResistance_GOhm
-0.09,0.175
-0.07,0.193
-0.05,0.211
-0.03,0.221
-0.01,0.219
0.01,0.21
0.03,0.207
0.05,0.228
0.07,0.417
0.09,-0.006
0.11,0.023
0.13,0.127
0.15000000000000002,0.104
0.16999999999999998,0.094
0.19,0.111
0.21000000000000002,0.093
0.22999999999999998,0.089
0.25,0.102
0.27,0.086
0.29000000000000004,0.025
0.31,0.029
0.33,0.027
