gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
8.005654157550776,7.572190839636605,12.931219267780753,-70.61648805398863,202.17123153575972,147.78107015803747,108.72434037518694,0.0879825518789723,75.6644221575704,0.03434654265688169,7.020095319080564,-0.04134055953313221
