gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
8.703412221426275,6.57734941755778,11.655483242583884,-70.0849137398983,205.5474817504388,136.82698763399253,111.1587479836586,0.0939847909780348,76.10985242525342,0.033102016179394,6.702815187554904,-0.04039666618977335
