gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
6.053678032556136,34.061172467240006,10.791215175312319,-75.31065807649904,221.10015301232204,224.36144189062895,43.37476015922755,0.18995057872986246,87.18092750669175,0.0401563329031986,7.047646346156954,-0.035482676884866296
