gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
5.952419997206796,48.83125052030592,4.554967187740153,-74.97126987401103,207.49861943608536,166.06794707415372,30.55749590274623,0.11901824985729605,88.74872713198819,0.03674956353158378,5.597055377244436,-0.039123029939499364
